Source,Camera_Name,Camera_ID,Apple_HLS(public),JPEG_URL(public),Latitude,Longitude
Las Vegas,I-515 NB Pecos,406,https://d1wse1.its.nv.gov:443/vegasxcd01/i-515_nb_pecos_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_nb_pecos_public.jpg,36.167304,-115.099235
Las Vegas,I-515 NB Russell N,414,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_nb_russell_n_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_nb_russell_n_public.jpg,36.087635,-115.058372
Las Vegas,I-515 NB Russell S,415,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_nb_russell_s_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_nb_russell_s_public.jpg,36.080562,-115.043899
Las Vegas,I-515 NB S I-215,420,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_nb_s_i-215_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_nb_s_i-215_public.jpg,36.033111,-115.013442
Las Vegas,I-515 NB S of College,424,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_nb_s_of_college_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_nb_s_of_college_public.jpg,36.001399,-114.946601
Las Vegas,I-515 NB Wagon Wheel,425,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_nb_wagon_wheel_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_nb_wagon_wheel_public.jpg,35.996398,-114.932601
Las Vegas,I-515 SB Boulder Highway,409,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_sb_boulder_highway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_sb_boulder_highway_public.jpg,36.136985,-115.090759
Las Vegas,I-515 SB Charleston S,408,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_sb_charleston_s_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_sb_charleston_s_public.jpg,36.151435,-115.091796
Las Vegas,I-515 SB College,423,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_sb_college_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_sb_college_public.jpg,35.998699,-114.964401
Las Vegas,I-515 SB Desert Inn,410,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_sb_desert_inn_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_sb_desert_inn_public.jpg,36.129966,-115.089317
Las Vegas,I-515 SB Duck Creek,413,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_sb_duck_creek_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_sb_duck_creek_public.jpg,36.089431,-115.069206
Las Vegas,I-515 SB Greenway,422,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_sb_greenway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_sb_greenway_public.jpg,35.999198,-114.9766
Las Vegas,I-515 SB I-15 (Turtles),400,https://d1wse1.its.nv.gov:443/vegasxcd04/i515_sb_i15_turtles_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/I515_SB_I15_Turtles_public.jpg,36.173851,-115.153076
Las Vegas,I-515 SB Las Vegas Blvd,403,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_boulevard_and_us-95_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_boulevard_and_us-95_public.jpg,36.172363,-115.135208
Las Vegas,I-515 SB Main Street,401,https://d1wse1.its.nv.gov:443/vegasxcd04/i-515_sb_main_street_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_sb_main_street_public.jpg,36.17535,-115.146644
Las Vegas,I-515 SB Paradise Hills Dr,426,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_sb_paradise_hills_dr_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_sb_paradise_hills_dr_public.jpg,35.984699,-114.921501
Las Vegas,I-515 SB S I-215,419,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_sb_s_i-215_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_sb_s_i-215_public.jpg,36.035861,-115.01715
Las Vegas,I-515 SB Sunset,417,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_sb_sunset_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_sb_sunset_public.jpg,36.063442,-115.031883
Las Vegas,I-515 SB Tropicana,412,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_sb_tropicana_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_sb_tropicana_public.jpg,36.098285,-115.081039
Las Vegas,Jones & I-215 EB Beltway,2165,https://d1wse2.its.nv.gov:443/vegasxcd07/jones_and_i-215_eb_beltway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/jones_and_i-215_eb_beltway_public.jpg,36.065784,-115.224571
Las Vegas,Jones & I-215 WB Beltway,2045,https://d1wse1.its.nv.gov:443/vegasxcd02/jones_and_i-215_wb_beltway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/jones_and_i-215_wb_beltway_public.jpg,36.068004,-115.224472
Las Vegas,Lake Mead & CC-215,3471,https://d1wse2.its.nv.gov:443/vegasxcd07/lake_mead_and_cc-215_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/lake_mead_and_cc-215_public.jpg,36.205429,-115.340698
Las Vegas,Lake Mead & Center,5180,https://d1wse1.its.nv.gov:443/vegasxcd01/lake_mead_and_center_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/lake_mead_and_center_public.jpg,36.055152,-114.96762
Las Vegas,Lake Mead & Hollywood,2001,https://d1wse2.its.nv.gov:443/vegasxcd07/lake_mead_and_hollywood_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/lake_mead_and_hollywood_public.jpg,36.195812,-115.026466
Las Vegas,Lake Mead and Boulder Highway,5010,https://d1wse1.its.nv.gov:443/vegasxcd03/lake_mead_and_boulder_highway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/lake_mead_and_boulder_highway_public.jpg,36.039646,-114.981674
Las Vegas,Lake Mead and Civic Center,4094,https://d1wse1.its.nv.gov:443/vegasxcd03/lake_mead_and_civic_center_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/lake_mead_and_civic_center_public.jpg,36.19609,-115.116638
Las Vegas,Lake Mead at Pecos,4180,https://d1wse1.its.nv.gov:443/vegasxcd02/lake_mead_at_pecos_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/lake_mead_at_pecos_public.jpg,36.196022,-115.098655
Las Vegas,Las Vegas & I-215 EB Beltway,2140,https://d1wse2.its.nv.gov:443/vegasxcd07/las_vegas_and_i-215_eb_beltway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_and_i-215_eb_beltway_public.jpg,36.062686,-115.172111
Las Vegas,Las Vegas & I-215 WB Beltway,2139,https://d1wse2.its.nv.gov:443/vegasxcd07/las_vegas_and_i-215_wb_beltway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_and_i-215_wb_beltway_public.jpg,36.064666,-115.172714
Las Vegas,Las Vegas Blvd & Cactus,2514,https://d1wse2.its.nv.gov:443/vegasxcd07/las_vegas_blvd_and_cactus_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_and_cactus_public.jpg,35.999084,-115.172363
Las Vegas,Las Vegas Blvd & Pebble,2085,https://d1wse1.its.nv.gov:443/vegasxcd01/las_vegas_blvd_and_pebble_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_and_pebble_public.jpg,36.028621,-115.172073
Las Vegas,Las Vegas Blvd & Silverado Ranch,2179,https://d1wse2.its.nv.gov:443/vegasxcd07/las_vegas_blvd_and_silverado_ranch_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_and_silverado_ranch_public.jpg,36.013599,-115.172111
Las Vegas,Las Vegas Blvd and Washington,3197,https://d1wse1.its.nv.gov:443/vegasxcd02/las_vegas_blvd_and_washington_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_and_washington_public.jpg,36.181022,-115.134361
Las Vegas,Las Vegas Blvd and Windmill,2006,https://d1wse2.its.nv.gov:443/vegasxcd07/las_vegas_blvd_and_windmill_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_and_windmill_public.jpg,36.042156,-115.17263
Las Vegas,Las Vegas Blvd at Baltimore,3306,https://d1wse1.its.nv.gov:443/vegasxcd04/las_vegas_blvd_at_baltimore_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_baltimore_public.jpg,36.14635,-115.155471
Las Vegas,Las Vegas Blvd at Bellagio,21603,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_bellagio_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_bellagio_public.jpg,36.111148,-115.173316
Las Vegas,Las Vegas Blvd at Caesars Palace Dr,2256,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_caesars_palace_dr_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_caesars_palace_dr_public.jpg,36.117244,-115.173118
Las Vegas,Las Vegas Blvd at Cathedral,2310,https://d1wse1.its.nv.gov:443/vegasxcd04/las_vegas_blvd_at_cathedral_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_cathedral_public.jpg,36.131118,-115.16529
Las Vegas,Las Vegas Blvd at Circus Circus Dr,2175,https://d1wse1.its.nv.gov:443/vegasxcd04/las_vegas_blvd_at_circus_circus_dr_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_circus_circus_dr_public.jpg,36.136924,-115.16156
Las Vegas,Las Vegas Blvd at City Center NW,24171,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_city_center_nw_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_city_center_nw_public.jpg,36.106777,-115.173278
Las Vegas,Las Vegas Blvd at Fashion Show,22612,https://d1wse1.its.nv.gov:443/vegasxcd04/las_vegas_blvd_at_fashion_show_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_fashion_show_public.jpg,36.127647,-115.168151
Las Vegas,Las Vegas Blvd at Four Seasons,2062,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_four_seasons_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_four_seasons_public.jpg,36.089946,-115.172615
Las Vegas,Las Vegas Blvd at Hacienda,24892,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_hacienda_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_hacienda_public.jpg,36.093746,-115.172676
Las Vegas,Las Vegas Blvd at Harmon Median,21531,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_harmon_median_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_harmon_median_public.jpg,36.109081,-115.173004
Las Vegas,Las Vegas Blvd at Harrahs,2395,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_harrahs_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_harrahs_public.jpg,36.119911,-115.172309
Las Vegas,Las Vegas Blvd at Luxor,24042,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_luxor_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_luxor_public.jpg,36.097202,-115.173179
Las Vegas,Las Vegas Blvd at Mandalay Bay,24891,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_mandalay_bay_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_mandalay_bay_public.jpg,36.093372,-115.173179
Las Vegas,Las Vegas Blvd at MGM_Park,24821,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_mgm_park_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_mgm_park_public.jpg,36.104034,-115.17266
Las Vegas,Las Vegas Blvd at Paris,21601,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_paris_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_paris_public.jpg,36.111804,-115.172691
Las Vegas,Las Vegas Blvd at Park Ave,24822,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_park_ave_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_park_ave_public.jpg,36.103763,-115.173057
Las Vegas,Las Vegas Blvd at Planet Hollywood,21602,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_planet_hollywood_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_planet_hollywood_public.jpg,36.111095,-115.172706
Las Vegas,Las Vegas Blvd at Reno,24041,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_reno_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_reno_public.jpg,36.097534,-115.172676
Las Vegas,Las Vegas Blvd at Russell Rd,2488,https://d1wse1.its.nv.gov:443/vegasxcd04/las_vegas_blvd_at_russell_rd_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_russell_rd_public.jpg,36.086357,-115.173171
Las Vegas,Las Vegas Blvd at Sahara,3191,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_sahara_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_sahara_public.jpg,36.14384,-115.157104
Las Vegas,Las Vegas BLVD at SLS Way,2327,https://d1wse1.its.nv.gov:443/vegasxcd04/las_vegas_blvd_at_sls_way_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_sls_way_public.jpg,36.141872,-115.158935
Las Vegas,Las Vegas Blvd at Spring Mountain Rd,2192,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_spring_mountain_rd_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_spring_mountain_rd_public.jpg,36.12564,-115.169013
Las Vegas,Las Vegas Blvd at Sunset,2071,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_sunset_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_sunset_public.jpg,36.071273,-115.172172
Las Vegas,Las Vegas Blvd at Treasure Island,2311,https://d1wse1.its.nv.gov:443/vegasxcd04/las_vegas_blvd_at_treasure_island_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_treasure_island_public.jpg,36.123306,-115.171096
Las Vegas,Las Vegas Blvd at Venetian,2061,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_venetian_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_venetian_public.jpg,36.122119,-115.171279
Las Vegas,Las Vegas Blvd at Warm Springs Rd,2014,https://d1wse1.its.nv.gov:443/vegasxcd03/las_vegas_blvd_at_warm_springs_rd_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_warm_springs_rd_public.jpg,36.057136,-115.172103
Las Vegas,Las Vegas Blvd at Wynn,22611,https://d1wse1.its.nv.gov:443/vegasxcd04/las_vegas_blvd_at_wynn_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_at_wynn_public.jpg,36.127777,-115.167533
Las Vegas,Las Vegas Blvd Welcome Sign,2900,https://d1wse1.its.nv.gov:443/vegasxcd04/las_vegas_blvd_welcome_sign_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_blvd_welcome_sign_public.jpg,36.080734,-115.173004
Las Vegas,Las Vegas Boulevard and Lake Mead,4177,https://d1wse2.its.nv.gov:443/vegasxcd05/las_vegas_boulevard_and_lake_mead_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/las_vegas_boulevard_and_lake_mead_public.jpg,36.195701,-115.129379
Las Vegas,Lone Mountian & CC-215,3297,https://d1wse1.its.nv.gov:443/vegasxcd01/lone_mountian_and_cc-215_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/lone_mountian_and_cc-215_public.jpg,36.247825,-115.315063
Las Vegas,LV Blvd & Cheyenne,2089,https://d1wse1.its.nv.gov:443/vegasxcd03/lv_blvd_and_cheyenne_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/lv_blvd_and_cheyenne_public.jpg,36.217899,-115.092735
Las Vegas,LV Blvd & Lamb,2449,https://d1wse2.its.nv.gov:443/vegasxcd05/lv_blvd_and_lamb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/lv_blvd_and_lamb_public.jpg,36.225406,-115.07991
Las Vegas,LV Blvd & Range,2003,https://d1wse1.its.nv.gov:443/vegasxcd02/lv_blvd_and_range_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/lv_blvd_and_range_public.jpg,36.246307,-115.04483
Las Vegas,MLK & Lake Mead,3349,https://d1wse2.its.nv.gov:443/vegasxcd05/mlk_and_lake_mead_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/mlk_and_lake_mead_public.jpg,36.195529,-115.161048
Las Vegas,N Durango & 215 EB,3353,https://d1wse2.its.nv.gov:443/vegasxcd07/n_durango_and_215_eb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/n_durango_and_215_eb_public.jpg,36.27898,-115.287803
Las Vegas,N Durango & 215 WB,3352,https://d1wse1.its.nv.gov:443/vegasxcd01/n_durango_and_215_wb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/n_durango_and_215_wb_public.jpg,36.280849,-115.287826
Las Vegas,Nellis & Cheyenne,2337,https://d1wse2.its.nv.gov:443/vegasxcd07/nellis_and_cheyenne_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/nellis_and_cheyenne_public.jpg,36.218517,-115.061965
Las Vegas,Nellis & Lake Mead,2336,https://d1wse2.its.nv.gov:443/vegasxcd07/nellis_and_lake_mead_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/nellis_and_lake_mead_public.jpg,36.19609,-115.06195
Las Vegas,Paradise & Convention Center SE,21022,https://d1wse1.its.nv.gov:443/vegasxcd02/paradise_and_convention_center_se_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/paradise_and_convention_center_se_public.jpg,36.13216,-115.154518
Las Vegas,Pecos & I-215 WB Beltway,50181,https://d1wse1.its.nv.gov:443/vegasxcd04/pecos_and_i-215_wb_beltway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/pecos_and_i-215_wb_beltway_public.jpg,36.024227,-115.100639
Las Vegas,Rainbow & I-215 EB Beltway,2163,https://d1wse2.its.nv.gov:443/vegasxcd07/rainbow_and_i-215_eb_beltway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/rainbow_and_i-215_eb_beltway_public.jpg,36.065383,-115.242439
Las Vegas,Rainbow & I-215 WB Beltway,2069,https://d1wse1.its.nv.gov:443/vegasxcd02/rainbow_and_i-215_wb_beltway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/rainbow_and_i-215_wb_beltway_public.jpg,36.067581,-115.242454
Las Vegas,RAINBOW / OAKEY,3429,https://d1wse1.its.nv.gov:443/vegasxcd01/rainbow_and_oakey_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/rainbow_and_oakey_public.jpg,36.151512,-115.24356
Las Vegas,Rainbow/Desert Inn,2451,https://d1wse1.its.nv.gov:443/vegasxcd02/rainbow-desert_inn_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/rainbow-desert_inn_public.jpg,36.129356,-115.242721
Las Vegas,Rainbow/Flamingo,2083,https://d1wse1.its.nv.gov:443/vegasxcd02/rainbow-flamingo_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/rainbow-flamingo_public.jpg,36.11481,-115.242729
Las Vegas,Rainbow/Spring Mountain,2060,https://d1wse1.its.nv.gov:443/vegasxcd02/rainbow-spring_mountain_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/rainbow-spring_mountain_public.jpg,36.125598,-115.243301
Las Vegas,Rainbow/Warm Springs,2171,https://d1wse1.its.nv.gov:443/vegasxcd02/rainbow-warm_springs_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/rainbow-warm_springs_public.jpg,36.055633,-115.243301
Las Vegas,Rampart & Lake Mead,3317,https://d1wse2.its.nv.gov:443/vegasxcd05/rampart_and_lake_mead_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/rampart_and_lake_mead_public.jpg,36.199913,-115.282066
Las Vegas,Rampart & Summerlin Pkwy EB,3577,https://d1wse2.its.nv.gov:443/vegasxcd07/rampart_and_summerlin_pkwy_eb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/rampart_and_summerlin_pkwy_eb_public.jpg,36.177249,-115.286987
Las Vegas,Rampart & Summerlin Pkwy WB,3027,https://d1wse2.its.nv.gov:443/vegasxcd07/rampart_and_summerlin_pkwy_wb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/rampart_and_summerlin_pkwy_wb_public.jpg,36.179016,-115.28746
Las Vegas,Rancho & Bonanza,3028,https://d1wse2.its.nv.gov:443/vegasxcd07/rancho_and_bonanza_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/rancho_and_bonanza_public.jpg,36.177478,-115.175666
Las Vegas,Rancho / Cheyenne,3435,https://d1wse2.its.nv.gov:443/vegasxcd07/rancho_and_cheyenne_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/Rancho_and_Cheyenne_public.jpg,36.216979,-115.212211
Las Vegas,Russell & CC-215 NB,2193,https://d1wse1.its.nv.gov:443/vegasxcd02/russell_and_cc-215_nb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/russell_and_cc-215_nb_public.jpg,36.085205,-115.287536
Las Vegas,Russell & CC-215 SB,2194,https://d1wse2.its.nv.gov:443/vegasxcd07/russell_and_cc-215_sb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/russell_and_cc-215_sb_public.jpg,36.085189,-115.290321
Las Vegas,Russell & Decatur,2161,https://d1wse1.its.nv.gov:443/vegasxcd04/russell_and_decatur_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/russell_and_decatur_public.jpg,36.08654,-115.207679
Las Vegas,Russell & Paradise,2278,https://d1wse2.its.nv.gov:443/vegasxcd05/russell_and_paradise_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/russell_and_paradise_public.jpg,36.089279,-115.146415
Las Vegas,Russell & Rainbow,2182,https://d1wse1.its.nv.gov:443/vegasxcd04/russell_and_rainbow_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/russell_and_rainbow_public.jpg,36.085369,-115.242515
Las Vegas,Sahara & Boulder Highway,3145,https://d1wse1.its.nv.gov:443/vegasxcd03/sahara_and_boulder_highway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_boulder_highway_public.jpg,36.145412,-115.101509
Las Vegas,Sahara & Buffalo,3479,https://d1wse1.its.nv.gov:443/vegasxcd01/sahara_and_buffalo_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_buffalo_public.jpg,36.143886,-115.261169
Las Vegas,Sahara & Burnham,3046,https://d1wse1.its.nv.gov:443/vegasxcd01/sahara_and_burnham_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_burnham_public.jpg,36.144149,-115.123382
Las Vegas,Sahara & CC-215  NB,25211,https://d1wse1.its.nv.gov:443/vegasxcd02/sahara_and_cc-215__nb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_cc-215__nb_public.jpg,36.144355,-115.335777
Las Vegas,Sahara & Cimarron,3428,https://d1wse1.its.nv.gov:443/vegasxcd01/sahara_and_cimarron_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_cimarron_public.jpg,36.144088,-115.269805
Las Vegas,Sahara & Decatur,3110,https://d1wse1.its.nv.gov:443/vegasxcd01/sahara_and_decatur_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_decatur_public.jpg,36.144763,-115.208457
Las Vegas,Sahara & Durango,3405,https://d1wse1.its.nv.gov:443/vegasxcd01/sahara_and_durango_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_durango_public.jpg,36.14434,-115.279212
Las Vegas,Sahara & Eastern,3122,https://d1wse1.its.nv.gov:443/vegasxcd01/sahara_and_eastern_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_eastern_public.jpg,36.144123,-115.119018
Las Vegas,Sahara & Fort Apache,3012,https://d1wse1.its.nv.gov:443/vegasxcd01/sahara_and_fort_apache_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_fort_apache_public.jpg,36.144237,-115.297897
Las Vegas,Sahara & Grand Canyon,3225,https://d1wse1.its.nv.gov:443/vegasxcd01/sahara_and_grand_canyon_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_grand_canyon_public.jpg,36.144256,-115.30693
Las Vegas,Sahara & Hualapai,3222,https://d1wse1.its.nv.gov:443/vegasxcd01/sahara_and_hualapai_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_hualapai_public.jpg,36.144687,-115.315254
Las Vegas,Sahara & Jones,3329,https://d1wse1.its.nv.gov:443/vegasxcd03/sahara_and_jones_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_jones_public.jpg,36.144519,-115.225532
Las Vegas,Sahara & McLeod,3218,https://d1wse1.its.nv.gov:443/vegasxcd01/sahara_and_mcleod_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_mcleod_public.jpg,36.144119,-115.110076
Las Vegas,Sahara & Paradise,3236,https://d1wse2.its.nv.gov:443/vegasxcd05/sahara_and_paradise_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_paradise_public.jpg,36.143882,-115.154586
Las Vegas,Sahara & Rancho,3240,https://d1wse1.its.nv.gov:443/vegasxcd03/sahara_and_rancho_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/sahara_and_rancho_public.jpg,36.144096,-115.173126
